PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,genre
-5.371573450560664,1.2314301922177922,-0.0745822470319816,-0.012812616931145342,-0.7548181541840403,-0.5006216119655766,-1.4072002287105436,-2.154873426375037,-0.21566814797879202,0.3512758181537537,0
8.446557534263277,-2.848866802536997,-2.603214207560386,-4.672153303147968,-1.9897975298658646,2.3203509896306675,-1.8425319692961808,-0.6425936228514515,0.764361625291935,-0.10062117427171881,3
1.9142703201844062,3.4201452968710027,-1.5880056191132492,1.362401446445322,0.49403233302505545,-1.6881178806414743,0.008080115059895207,-0.7866047947731889,0.1205690930347327,1.046239623141653,3
5.0360828157809765,-3.1554899004824652,3.8985131148438974,-0.4097046452884607,0.45718164442358794,-1.7727751350691467,-0.7533644686929879,-1.5614975880565611,0.4223320760090315,-0.24302698254489818,3
-4.012970064237261,-1.3511640868634878,0.3958912269942654,-0.7641085689909702,-1.0284059378747994,0.19439710564135115,-0.17369506679805957,0.4794525125738949,-1.1027733738800876,0.23721500011921287,0
3.7515082600457483,2.700298852788087,-1.9673774966776794,-0.9733099061730559,3.2443111012145365,4.13463083199734,-0.4149419394722618,0.5601044987284114,-0.4169922713436128,1.226700618185511,3
3.850872796119021,-1.5575773578341725,-0.8504937213644377,1.685638613510179,2.859762684776685,-1.1469815000099672,-0.607248920786553,0.5326508879786137,0.5025991793203969,-1.4642267175005268,3
0.9399601752963819,-2.7595036820467533,1.172811865468616,-0.7639411702095713,2.0701846128005026,-1.007978920219116,0.8464487706636703,-1.4499980330550126,-0.29461221273660554,0.037058648549340725,0
-5.6317871298006414,0.1377500280178915,0.6663785873608056,-0.33424694196648497,-1.0767121881144863,0.6073723050922177,0.49373593046631514,-0.4952005136587628,-0.25099104816941403,0.033166109025017196,0
-3.2637027882934437,-0.633780427548776,0.7219766713462262,-1.0098806421953097,0.07852270270979683,-1.1170401008399915,-0.5862217188779135,1.5533326575217776,0.2592455682953717,-0.2509720315467224,0
-7.737270823446866,1.9518794388712453,1.2014002293049453,-0.18428269914295195,-0.5456487168145013,1.2209712551127943,-0.5101382776656482,0.35332813244990746,0.8965334813606134,0.39777843451464245,0
-5.2066368583744405,-0.48143948451712376,-0.43252340899600517,-0.8325973105006664,0.3252806096131563,1.007080698255542,-0.15795011719696542,0.14305559801521184,0.6728642245180007,-0.5581964330390561,0
