PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,genre
5.247803312603258,-0.02604965303248317,-0.027488883730272445,-0.1403936095720615,-0.3514741823464094,0.8254333140597186,-0.2220184546355949,0.21907702649906027,0.15723623220050117,1.0298780581848954,1
-3.5821472291044074,-1.3273663728024316,-1.356360515247401,0.4875368426194,-1.1609256457019297,0.5335667944181779,-0.8269155265249414,1.4360715608832912,0.4694593976529774,-0.0716726657425445,5
-4.02172821405958,-0.5527649269291512,-0.13367835086039545,2.2020163958403605,0.7785317147178489,-0.3123610529323455,0.8569781032197158,-1.1318850210466354,1.5905622331686602,0.7991599063340676,5
-4.149868419392278,1.5275012623575035,0.8518641816062246,-2.267269884649839,0.3244770104584193,-0.11566173004961393,-0.10194755547847754,0.6003434843004632,0.14244621510828512,-0.37475889269795726,5
3.6360862453421032,-1.3329222608023121,-1.278494187899154,0.39864583144650656,1.0960595254713084,-1.0758191069681626,-0.558417916944367,0.3530757045567266,-0.2574457472016001,0.6225506905025969,1
-3.0483956567322146,-1.4560783088759188,-0.05414597046303329,-1.474915866126493,0.3223135790128817,-1.2705262613937325,-1.5489234146047532,-0.35420024020663465,-0.838572604282827,-0.296380152519312,5
-5.913884050272497,0.747553661756887,1.994772501236036,-1.6272089515862551,1.3378308185086458,1.22919542946089,0.399733919628613,0.41116872951695,2.4546599454138276,-0.4406523700726004,5
3.3819728442843653,0.11374995399045099,-1.190978778054412,1.2670178136088068,1.1801772352564717,0.7529810421002597,0.45636991405719074,-0.3764339214263448,-0.9070528467943313,0.26138190890676993,1
4.62327830607148,0.488627632951949,-0.28809728507240684,-0.9321925485638886,-0.43007973715501163,0.27198932495170897,0.7262501293129272,-0.7529520536801872,0.7228574621896844,0.7912205728764041,1
4.990488493583979,1.377669131892109,-0.09352869521632763,-0.5303987821947321,-0.8549065316527125,-0.3113850062480052,0.812093448147709,-1.7296967465017243,1.1130013914029424,0.6038010662037633,1
6.5148938754726915,-1.5244324371096525,-0.40451919132883263,0.4655538682404594,-0.3615341752295233,-0.07209734530043843,-0.053186238739025254,-0.5716915290705471,0.9725849332047224,0.3947439986878914,1
2.82808782214073,-1.3292687057130217,-0.7968068971145138,0.7103671485906552,-0.2213572537475728,-1.235429330446294,0.08606574113439054,0.16685868448855634,0.08686225593396185,0.039214430303510794,1
-7.038247649431135,-4.509476002230056,-0.425487719756867,-2.037920982303855,-0.8744562901126202,0.09379232385175648,-1.586756619524774,0.02106077960004311,0.07664565584968391,-0.5690593426301027,5
3.173369552670053,0.26781632518682397,-1.7260753093528824,-0.8205187434758813,-0.29336687320013566,0.17298241759537575,1.0672095670582011,0.568783129623998,0.4139607919123623,1.0843456568771022,1
-5.556889972443544,3.952457710259382,0.16342487316224671,1.544471935530607,-0.40393970137942997,3.422909616408754,0.6452024720856754,0.5030039810604304,-0.09299639383813856,0.22556824142571028,5
3.927968890933656,-1.2380715120832186,-1.4941588199580966,-0.351065910596448,0.6151835589420475,-0.9300913325964388,0.09734172329210408,-0.6426193685759725,0.5214244310491032,0.14299938635721474,1
-6.950059568497764,-3.111073081638541,1.394386492462695,-1.9645419413821217,-1.0957177795284125,1.8295961213627694,-0.13595269881028904,-1.9524080217420419,-0.5148957592260853,-0.9764680939885173,5
-4.176563994763187,-1.7246478235928275,-0.7104658584089381,1.0488717890693646,-0.27764661444380123,-0.7907531302774363,0.7274155118379668,1.775228277262312,0.7230221630587698,-0.9598857208684737,5
-1.8629408155185212,1.0786993715744602,-2.0039267864345613,-0.9149107926660829,-3.5287773147053754,-0.33786618236409993,1.237534080245335,1.2157661784643736,-1.0500556206138687,-3.378614724709107,5
2.240784867623196,0.1298229758944031,2.249578896428452,1.0719369368233638,2.3772805739283194,-0.22930646170685173,-0.19833761099378194,0.2147728288683799,-0.36321002917349215,-1.9592248815496358,1
5.55858938482172,1.0001805400164245,1.0658125403067622,0.8644959888832816,0.2555945555692086,-0.7404874907615654,0.21530980338563097,0.06752281340818862,1.0056981875893376,0.17049574341561935,1
6.245429886767454,1.1718046718894823,0.4269198573742461,0.10491951645832523,-1.1229176234414864,-0.2613294168870813,0.5900425788675595,-1.4110294861694515,1.0629968613947274,-0.586342901124518,1
-4.345065701291644,-1.8227189126881107,0.7403603504838704,1.9776141160578562,-0.7701009704210343,0.15690633212182892,0.6534258090293209,1.1819231400887196,0.5595128949362955,-0.2463454952063646,5
-4.524442671911427,0.3409192957759164,-0.8983286606066426,1.5057655394897638,-0.04598923804131917,1.6089081080498666,-0.2781978797978495,1.286615877696213,-0.19675883874449637,-0.014753478808929419,5
2.301358385973335,1.5757083891354369,4.129374202832362,0.41754000949420467,0.0724823883625181,-0.04381911390886204,-0.46026920138874367,0.20193138180713888,-0.6801226794987163,-1.7211361565911734,1
2.7119055499656217,-0.8805126201739005,-1.1930959651650688,1.2069087509333738,0.45607660032860176,0.11659556465068725,0.33645684883323085,0.6815537020019385,-0.314489495661836,-0.5100931321554224,1
0.9868280968280013,0.11040913074852923,2.921426735366083,-2.4588899870124474,-0.3266412537665459,-0.9254306030430423,-4.069196242174425,1.4411807305235416,-2.4429827262724837,1.0592087169488227,1
-7.058233690618749,-2.9478555999529106,-0.3387821367235774,-0.9860680979831269,-1.9201533403762499,-0.81596294737163,-2.1425386985706645,-2.047512346935217,-1.4500200391549005,2.2111000177670896,5
4.0296333114971645,-1.0185315342200065,0.03422746755012327,0.8016342507579308,1.973839870044605,-0.6613607611445373,0.1706508423198682,0.38892982303675355,-0.35885004780932056,-0.26769504191537763,1
-4.1287478023854405,-1.9252036753910517,-1.6828375654839767,-0.550850767064542,-1.4626544404220625,-0.4525295061225335,-0.4752922228654746,1.7293630245670446,1.2224304171948048,-1.2446624369394867,5
1.3951145192133154,-0.017797287920046454,2.883244783905857,1.41820365877904,1.5334556954316187,0.17728843332803082,0.47969749688298746,-1.3152728234387328,-0.6375347498244013,0.22394195683325313,1
3.190684060463363,-1.1812073073270626,-1.1469063632290895,1.8974884203029274,0.8004729909808114,0.21030712648981914,-0.1853058688076747,0.9809436800521631,-0.5454291096620209,-0.9927125827361665,1
-7.214574351753892,-3.224555157321161,0.01937459613080525,-0.2328806018729809,2.3359828913167346,-0.17719093689657361,-3.380500699805188,-0.9551167597745949,1.5470798025976789,0.5556902479956533,5
4.475795383111861,-0.255107570884081,-0.640274707500228,-0.7772755901605893,-0.42487569988006035,0.6404758120673882,-0.3369972892289303,-0.12237718333397764,-0.5474214908109353,-0.11044598531734601,1
-5.782893373302823,1.3977296871011546,0.3429803392781814,1.5058480539799441,0.5519151908940559,1.6128996488873748,0.7238689004633969,-1.2900342581949964,0.8651602752001782,-0.9961671254952895,5
4.317666618511689,-0.6905792555647805,-1.3078072060606665,1.1447152089901687,1.2011157676918425,0.022722128454902298,-0.7866795423879056,0.3875298282031758,-0.19024606780344552,-0.9936908893286418,1
