PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,genre
-3.2752686905615427,-0.9452659494099962,1.2134461558363143,-0.02642211583235645,-0.08136683518710147,-1.5626718916884588,0.5610095126710836,0.43106461556841524,-0.08454893157829745,0.44322259466170044,4
0.3953333726410139,-1.573706038517567,-1.395581084481389,-0.7652540345974584,0.0025695796632849003,0.8933990134475339,-0.5909484928606542,-0.6664290521079618,0.2666245824854655,0.3301840454537396,2
1.2774606270902618,-0.28674545637750865,-1.2502144353322893,1.5958096551342527,0.4299043225852787,-0.22161830529485485,-0.39420337860889587,-0.28537968550678083,0.6546849412916355,0.4833211384272149,3
-1.0392355143521508,-0.8905049066559083,1.861796174775502,-0.23345083386069987,0.8028458449101187,-1.3951525007987933,1.304956877142528,-0.005190044990911718,0.39107066530071466,-1.2550922519549708,2
2.975084215713795,-0.26031912559390585,1.56546157677575,0.45627479766905193,-0.18573616793081343,3.2423486542581705,-2.649053798956683,1.3407769314821827,-1.8343009194945599,0.7405449558049645,3
0.08796938956142077,1.0367396207059658,0.1509374807705559,-0.04092687722499138,-0.7457814633470191,-0.8314153675202433,0.0819396469843511,-0.4276938460977975,-0.284785136613102,-1.2603415420381512,6
1.6077922747043847,0.5513174014739397,-0.7391146557575641,-0.8696838190106393,3.4306008453783634,1.4179219197214934,-1.4808018848625046,-1.7031087414231683,1.3231507936462865,-1.0178447513601598,2
0.18177687227481443,-0.19543053553635126,-0.026972328556439037,-0.9693038197954799,-0.9217556208244254,-1.7620919873944207,-0.03491512766616172,0.3196406042342934,1.5846857243502497,0.07585611181814754,3
-0.9117481212248199,-0.1546493131391818,-0.82630774470006,1.6596844484366513,-0.6254164554944572,1.545940227309398,1.2209588008833716,0.12458161102852096,0.003248637410936455,-0.0510054176597717,1
0.17804491569345704,0.906979519389097,-0.050704461030601285,-0.7168677029514673,-0.9983743694010008,-0.7150121239428607,1.4793555453046914,-1.09626858340596,-0.6476523850701491,0.26232745937178026,6
1.565679756593521,-0.6845667106927128,-0.0850975626183548,-3.6542844447402616,-0.2845571001672975,0.4530163359596621,-0.609964675272286,0.1740725624202646,-0.35648634338302365,0.5263462801277791,7
